,t,EAG1,EAG3,EAG4,EAG2,Solenoid
203,2.0300000000000002,0.0029296875,-0.01171875,0.0029296875,0.0556640625,-1.51171875
204,2.04,0.0,-0.005859375,0.0029296875,0.046875,-1.505859375
205,2.05,0.0,0.0,-0.005859375,0.0439453125,-1.5087890625
206,2.06,0.0,0.0087890625,0.0,0.041015625,-1.51171875
207,2.07,0.005859375,0.0234375,0.0,0.0380859375,-1.505859375
208,2.08,0.005859375,0.01171875,-0.0029296875,0.0322265625,-1.51171875
209,2.09,0.0029296875,-0.0029296875,-0.0087890625,0.0380859375,-1.5
210,2.1,0.0146484375,0.0029296875,-0.0029296875,0.029296875,-1.51171875
211,2.11,0.01171875,-0.005859375,0.0087890625,0.0322265625,-1.505859375
212,2.12,0.0234375,-0.01171875,0.0087890625,0.03515625,-1.5087890625
213,2.13,0.0205078125,-0.0146484375,0.0087890625,0.03515625,-1.5029296875
214,2.14,0.0234375,-0.01171875,0.0,0.041015625,-1.505859375
215,2.15,0.0205078125,0.0,0.0,0.0380859375,-1.505859375
216,2.16,0.0263671875,-0.0087890625,0.0,0.0263671875,-1.5087890625
217,2.17,0.0322265625,-0.005859375,0.0,0.03515625,-1.51171875
218,2.18,0.03515625,-0.01171875,-0.01171875,0.0263671875,-1.505859375
219,2.19,0.03515625,-0.0205078125,-0.005859375,0.0205078125,-1.505859375
220,2.2,0.03515625,-0.0205078125,-0.01171875,0.0087890625,-1.5
221,2.21,0.03515625,-0.0263671875,-0.005859375,0.01171875,-1.5
222,2.22,0.03515625,-0.0322265625,-0.0087890625,0.0087890625,-1.505859375
223,2.23,0.041015625,-0.0234375,-0.01171875,0.0087890625,-1.5087890625
224,2.24,0.03515625,-0.0146484375,-0.0087890625,0.0146484375,-1.505859375
225,2.25,0.0322265625,0.005859375,0.0,0.0205078125,-1.505859375
226,2.2600000000000002,0.0263671875,0.0029296875,0.0029296875,0.01171875,-1.5087890625
227,2.27,0.0146484375,0.0029296875,-0.0029296875,0.017578125,-1.505859375
228,2.2800000000000002,0.0146484375,0.0,-0.0029296875,0.0205078125,-1.51171875
229,2.29,0.005859375,-0.017578125,0.0,0.0234375,-1.5087890625
230,2.3000000000000003,-0.0234375,-0.017578125,0.005859375,0.0322265625,-1.5087890625
231,2.31,-0.0380859375,-0.01171875,0.0087890625,0.0322265625,-1.505859375
232,2.32,-0.029296875,-0.0146484375,-0.0029296875,0.0322265625,-1.5087890625
233,2.33,-0.0146484375,-0.01171875,0.0029296875,0.0322265625,-1.505859375
234,2.34,-0.005859375,-0.0146484375,-0.005859375,0.029296875,-1.5087890625
235,2.35,0.01171875,-0.0087890625,-0.0029296875,0.01171875,-1.5087890625
236,2.36,0.0146484375,-0.0146484375,0.01171875,0.0087890625,-1.505859375
237,2.37,0.0263671875,-0.017578125,0.0087890625,0.01171875,-1.5087890625
238,2.38,0.0263671875,-0.01171875,0.0,0.005859375,-1.505859375
239,2.39,0.0322265625,-0.005859375,0.0,0.0029296875,-1.51171875
240,2.4,0.0322265625,0.005859375,0.0029296875,-0.005859375,-1.5087890625
241,2.41,0.0263671875,-0.0029296875,0.005859375,-0.0029296875,-1.5087890625
242,2.42,0.0322265625,-0.005859375,0.0087890625,-0.005859375,-1.505859375
243,2.43,0.0234375,-0.0087890625,0.0087890625,-0.0087890625,-1.505859375
244,2.44,0.005859375,-0.01171875,0.005859375,-0.0029296875,-1.5087890625
245,2.45,-0.01171875,-0.01171875,0.0,0.0,-1.5087890625
246,2.46,-0.01171875,-0.017578125,-0.0087890625,-0.005859375,-1.5029296875
247,2.47,-0.0087890625,-0.005859375,0.0029296875,-0.0146484375,-1.5087890625
248,2.48,0.005859375,0.0,0.005859375,-0.01171875,-1.5
249,2.49,0.0,-0.0087890625,0.0,-0.0234375,-1.5087890625
250,2.5,0.0146484375,-0.0087890625,-0.0029296875,-0.0234375,-1.505859375
251,2.5100000000000002,0.0087890625,-0.005859375,-0.005859375,-0.0205078125,-1.5087890625
252,2.52,0.0,-0.0146484375,-0.017578125,-0.0146484375,-1.5087890625
253,2.5300000000000002,-0.01171875,-0.01171875,-0.0205078125,-0.01171875,-1.505859375
254,2.54,-0.005859375,-0.0205078125,0.0,0.0,-1.51171875
255,2.5500000000000003,-0.0029296875,-0.01171875,-0.005859375,0.0,-1.5087890625
256,2.56,-0.0029296875,0.0,-0.0146484375,0.0,-1.5087890625
257,2.57,0.005859375,0.01171875,-0.0146484375,-0.0029296875,-1.5087890625
258,2.58,0.0087890625,0.005859375,-0.0146484375,-0.005859375,-1.505859375
259,2.59,0.017578125,0.0087890625,-0.017578125,-0.01171875,-1.5087890625
260,2.6,0.0234375,0.0,-0.0087890625,-0.0205078125,-1.505859375
261,2.61,0.0087890625,-0.005859375,-0.01171875,-0.0263671875,-1.5029296875
262,2.62,0.0205078125,-0.0029296875,-0.0205078125,-0.03515625,-1.505859375
263,2.63,0.01171875,-0.0146484375,-0.017578125,-0.041015625,-1.505859375
264,2.64,0.017578125,-0.01171875,-0.005859375,-0.03515625,-1.5087890625
265,2.65,0.0205078125,0.0,-0.0087890625,-0.0234375,-1.5087890625
266,2.66,0.0234375,0.0146484375,-0.01171875,-0.017578125,-1.5087890625
267,2.67,0.017578125,0.017578125,-0.017578125,-0.0146484375,-1.51171875
268,2.68,0.017578125,0.005859375,-0.017578125,-0.0234375,-1.5087890625
269,2.69,0.0029296875,-0.0029296875,-0.01171875,-0.017578125,-1.5029296875
270,2.7,0.0029296875,-0.0146484375,-0.01171875,-0.0234375,-1.5087890625
271,2.71,-0.0029296875,-0.017578125,0.0,-0.0146484375,-1.5087890625
272,2.72,-0.0029296875,-0.0263671875,-0.0029296875,-0.01171875,-1.5087890625
273,2.73,-0.005859375,-0.0263671875,-0.0029296875,-0.017578125,-1.5087890625
274,2.74,-0.005859375,-0.029296875,0.005859375,-0.017578125,-1.51171875
275,2.75,0.0029296875,-0.0263671875,0.0029296875,-0.0146484375,-1.5087890625
276,2.7600000000000002,0.0,-0.0146484375,0.005859375,-0.017578125,-1.5087890625
277,2.77,0.005859375,0.0029296875,-0.0029296875,-0.0205078125,-1.505859375
278,2.7800000000000002,0.0029296875,0.01171875,-0.017578125,-0.0263671875,-1.5087890625
279,2.79,0.0087890625,0.005859375,-0.017578125,-0.0322265625,-1.5
280,2.8000000000000003,0.017578125,0.01171875,-0.0234375,-0.0263671875,-1.51171875
281,2.81,0.0205078125,0.005859375,-0.029296875,-0.0205078125,-1.505859375
282,2.82,0.0087890625,0.005859375,-0.0263671875,-0.017578125,-1.505859375
283,2.83,0.005859375,0.0087890625,-0.01171875,-0.0263671875,-1.505859375
284,2.84,-0.01171875,0.005859375,-0.0234375,-0.0322265625,-1.5029296875
285,2.85,-0.0205078125,0.0,-0.017578125,-0.029296875,-1.5146484375
286,2.86,-0.0234375,-0.0029296875,-0.0087890625,-0.01171875,-1.5087890625
287,2.87,-0.029296875,-0.01171875,-0.0029296875,-0.017578125,-1.51171875
288,2.88,-0.0263671875,-0.01171875,-0.0029296875,-0.01171875,-1.5087890625
289,2.89,-0.0263671875,-0.01171875,-0.01171875,-0.0087890625,-1.505859375
290,2.9,-0.0263671875,0.005859375,-0.01171875,-0.01171875,-1.5087890625
291,2.91,-0.029296875,0.0087890625,-0.0205078125,-0.0205078125,-1.51171875
292,2.92,-0.0234375,0.01171875,-0.0146484375,-0.0205078125,-1.5087890625
293,2.93,-0.0205078125,0.0029296875,-0.0146484375,-0.017578125,-1.51171875
294,2.94,-0.017578125,-0.0029296875,-0.0234375,-0.01171875,-1.505859375
295,2.95,-0.0087890625,-0.01171875,-0.0322265625,-0.01171875,-1.5087890625
296,2.96,-0.0087890625,-0.0205078125,-0.029296875,-0.01171875,-1.505859375
297,2.97,0.0029296875,-0.0146484375,-0.017578125,-0.0087890625,-1.5029296875
298,2.98,0.0029296875,0.0087890625,-0.0146484375,-0.0029296875,-1.5087890625
299,2.99,-0.0087890625,0.01171875,-0.017578125,-0.01171875,-1.5087890625
300,3.0,-0.03515625,0.017578125,-0.0146484375,-0.017578125,-1.5029296875
301,3.0100000000000002,-0.0498046875,0.01171875,-0.01171875,-0.0146484375,-1.505859375
302,3.02,-0.0439453125,0.0,-0.0146484375,-0.01171875,-1.5087890625
303,3.0300000000000002,-0.0380859375,0.0029296875,-0.005859375,-0.0087890625,-1.51171875
304,3.04,-0.041015625,0.0,-0.0087890625,-0.0087890625,-1.505859375
305,3.0500000000000003,-0.041015625,0.0,-0.0087890625,0.0,-1.51171875
306,3.06,-0.046875,0.0,-0.0087890625,-0.0029296875,-1.51171875
307,3.0700000000000003,-0.0498046875,-0.005859375,-0.005859375,0.0,-1.505859375
308,3.08,-0.0439453125,-0.005859375,-0.0029296875,-0.005859375,-1.51171875
309,3.09,-0.029296875,-0.0029296875,-0.005859375,0.0,-1.51171875
310,3.1,-0.0205078125,-0.0029296875,-0.0029296875,0.0,-1.51171875
311,3.11,-0.0322265625,0.0029296875,-0.0029296875,-0.0029296875,-1.5087890625
312,3.12,-0.0380859375,0.0,0.0029296875,-0.01171875,-1.5
313,3.13,-0.0263671875,-0.0029296875,0.0087890625,-0.0029296875,-1.51171875
314,3.14,-0.0205078125,-0.01171875,0.005859375,0.0029296875,-1.5087890625
315,3.15,-0.01171875,0.0029296875,0.0,0.005859375,-1.51171875
316,3.16,-0.0146484375,0.0029296875,-0.0029296875,0.0029296875,-1.5087890625
317,3.17,-0.0234375,0.0029296875,0.005859375,0.0,-1.5087890625
318,3.18,-0.0380859375,0.005859375,0.005859375,0.0,-1.5087890625
319,3.19,-0.0439453125,0.005859375,0.0,0.005859375,-1.505859375
320,3.2,-0.0380859375,0.0205078125,0.0029296875,-0.0029296875,-1.505859375
321,3.21,-0.0234375,0.01171875,-0.0029296875,-0.0029296875,-1.5087890625
322,3.22,-0.017578125,-0.0029296875,0.005859375,0.0,-1.505859375
323,3.23,0.0,-0.0029296875,0.0,-0.0029296875,-1.5087890625
324,3.24,0.005859375,0.0029296875,0.0,-0.0029296875,-1.5087890625
325,3.25,0.0029296875,0.005859375,0.0,0.0029296875,-1.5087890625
326,3.2600000000000002,0.005859375,0.005859375,0.0029296875,0.005859375,-1.51171875
327,3.27,0.0,-0.0087890625,0.0029296875,0.0087890625,-1.5087890625
328,3.2800000000000002,-0.0087890625,-0.01171875,0.0,0.005859375,-1.5087890625
329,3.29,-0.0087890625,-0.0087890625,-0.0029296875,0.0087890625,-1.5087890625
330,3.3000000000000003,-0.0087890625,-0.01171875,-0.0087890625,-0.0087890625,-1.5087890625
331,3.31,-0.0146484375,0.0087890625,-0.0087890625,-0.005859375,-1.5087890625
332,3.3200000000000003,-0.0205078125,0.005859375,-0.0029296875,-0.0087890625,-1.505859375
333,3.33,-0.017578125,0.01171875,0.0,0.005859375,-1.5087890625
334,3.34,-0.0263671875,0.005859375,0.0,0.0,-1.505859375
